i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
306,24.0,258.6997536492144,0,0,25.68276348763712,-100.31401090125513,0,519.8772557484119,25.68445162771427,-100.31378530940994,0.0
310,,,1,0,25.684979689159444,-100.30193341599221,0,33.203404674400886,,,
311,269.0,0.0,0,0,25.667300097324038,-100.30246602949777,0,90.60592775110987,25.667300097324038,-100.30246602949777,0.0
312,,,1,0,25.680419458830492,-100.30837870790906,0,132.31398477507395,,,
315,2375.0,324.136678746863,0,0,25.676825742401014,-100.30020847239771,0,1.8978109553083902,25.67553886453466,-100.29851082638744,0.0
316,,,1,0,25.685218980345933,-100.27810892065088,0,134.21206894106305,,,
317,,,1,0,25.690445132730954,-100.2983901551664,0,153.42281058810997,,,
329,,,1,0,25.692933597204505,-100.30233181259322,0,67.78284135119827,,,
332,,,1,0,25.673954926622496,-100.31412072098624,0,66.67180896702531,,,
334,,,1,0,25.68073160290808,-100.31125950945534,0,87.63982156764024,,,
340,1988.0,182.88906668461976,0,0,25.690944840559958,-100.28271223180559,0,132.77187824786554,25.691220316671235,-100.2817025818244,0.0
344,,,1,0,25.66821639603911,-100.33355064248454,0,9.586390186639822,,,
346,1662.0,130.71655235472656,0,0,25.687183602589705,-100.29333092917506,0,60.61754168403396,25.686369236898695,-100.29493695458288,0.0
349,,,1,0,25.690543163095736,-100.31390876642378,0,122.74544777859293,,,
351,18.0,317.18548912604416,0,0,25.668850225551292,-100.31326099410666,0,72.66557169663133,25.667706479107522,-100.31227094114406,0.0
352,,,1,0,25.666311758835718,-100.31859025647047,0,59.0602027777659,,,
355,59.0,181.31341879811848,0,0,25.68544446811425,-100.2990535243468,0,140.22743037634677,25.68710150519137,-100.29905219794284,0.0
360,,,1,0,25.693823830289293,-100.27616515725249,0,38.82853089748248,,,
364,,,1,0,25.66646426918164,-100.32109070164019,0,115.44736239222821,,,
366,1206.0,347.69338841375423,0,0,25.676388988695752,-100.3041189983063,0,28.849648703802945,25.676698099211094,-100.30694460989564,0.0
367,269.0,195.45148710423106,0,0,25.666288824136785,-100.30415405775877,0,67.59257196754854,25.667300097324038,-100.30246602949777,0.0
377,,,1,0,25.689191264568326,-100.30616790870721,0,94.8348565270821,,,
378,1988.0,223.26919260617376,0,0,25.689813579045584,-100.28096006241238,0,59.218393923617484,25.691220316671235,-100.2817025818244,0.0
380,,,1,0,25.667363878939152,-100.30542135371334,0,26.599803476591173,,,
385,13.0,49.53238990256309,0,0,25.683838484920393,-100.31668278572207,0,39.236005719640445,25.684774494205197,-100.31673020650875,0.0
386,1206.0,193.60658606161152,0,0,25.67691311324177,-100.30884528687952,0,117.6563419491024,25.676698099211094,-100.30694460989564,0.0
389,,,1,0,25.68257656856512,-100.27368060233697,0,23.068131614943944,,,
400,26.0,154.23200113154897,0,0,25.68212651276018,-100.31598821297588,0,160.85749088234581,25.68146797365471,-100.31803087635373,0.0
402,18.0,239.87313228395482,0,0,25.668306082336894,-100.310078131843,0,9.583659408646614,25.667706479107522,-100.31227094114406,0.0
404,10.0,133.38510399767148,0,0,25.68094443500297,-100.31319061791083,0,149.74827416387362,25.679135825924092,-100.31342377326511,0.0
406,15.0,315.3041156766428,0,0,25.6782391148989,-100.29708439825332,0,208.32676628451335,25.67802469347999,-100.29513227048085,0.0
408,,,1,0,25.676043899664872,-100.30895670333487,0,327.53514178865976,,,
420,51.0,221.74557726001092,0,0,25.689109173684574,-100.28677888226879,0,82.31888336540091,25.690593333883257,-100.28787546145786,0.0
421,,,1,0,25.693336516905102,-100.29179019626356,0,27.517910137455253,,,
422,21.0,324.89413758844313,0,0,25.6870526329585,-100.31532778781524,0,65.49255431185126,25.686579819668047,-100.31725855487865,0.0
423,24.0,332.43145150145693,0,0,25.682024003644763,-100.31503875981959,0,165.90328775996852,25.68445162771427,-100.31378530940994,0.0
425,1.0,337.1123675681811,0,0,25.67860198946826,-100.31646014748829,0,371.6157214813287,25.680371501629217,-100.31622283395552,0.0
426,17.0,126.4020853161251,0,0,25.678349874671618,-100.29017910902058,0,48.50543724017175,25.67749755930064,-100.290288094184,0.0
444,1206.0,255.94155729733572,0,0,25.67563133609692,-100.30523386027579,0,69.05577088920776,25.676698099211094,-100.30694460989564,0.0
446,,,1,0,25.691435675897054,-100.31281113495976,0,39.8028238746892,,,
448,1988.0,264.2783144764313,0,0,25.693103380064898,-100.2804066079618,0,9.51551994240662,25.691220316671235,-100.2817025818244,0.0
449,,,1,0,25.68684008327526,-100.31088619598546,0,113.85477283470541,,,
451,59.0,188.54151045774427,0,0,25.685700270166084,-100.29769894662317,0,50.34636528285635,25.68710150519137,-100.29905219794284,0.0
452,,,1,0,25.682335791147995,-100.27404366869986,0,75.87765032571939,,,
456,30.0,192.2989250892165,0,0,25.69004815259784,-100.30200888693224,0,4.138832247727766,25.688974084718385,-100.30047273943777,0.0
458,,,1,0,25.69271817278902,-100.28362139926165,0,85.77669888156329,,,
459,1988.0,252.69361464277534,0,0,25.689156493370742,-100.28151222448652,0,127.43604058721922,25.691220316671235,-100.2817025818244,0.0
462,51.0,208.58742044873622,0,0,25.69125221851726,-100.28879790042716,0,154.02790966961308,25.690593333883257,-100.28787546145786,0.0
463,,,1,0,25.695801575673162,-100.28561744905676,0,39.274755235793364,,,
464,3.0,267.4420575580553,0,0,25.686326470102955,-100.28891514359039,0,39.909310676155286,25.687109432449372,-100.29082141465199,0.0
468,2375.0,323.56092362533406,0,0,25.676076985680986,-100.30126533237762,0,29.596647672262947,25.67553886453466,-100.29851082638744,0.0
471,,,1,0,25.682941538783837,-100.32357096591572,0,37.66168816406729,,,
483,,,1,0,25.68751109936855,-100.27620541758779,0,107.54066658462799,,,
485,,,1,0,25.684438009284065,-100.28189702576633,0,37.568108491114565,,,
486,,,1,0,25.695761316591707,-100.28319513393419,0,52.99217163666903,,,
490,,,1,0,25.670948832083663,-100.31948330190167,0,32.42295664889704,,,
495,12.0,94.5355607722403,0,0,25.674963178374014,-100.31506345801205,0,73.39112774499192,25.675825307940105,-100.31493834780967,0.0
499,,,1,0,25.689822499022714,-100.29656261862537,0,65.9290920829991,,,
500,26.0,278.3195499330506,0,0,25.681670529602098,-100.31990928629821,0,26.43980785252976,25.68146797365471,-100.31803087635373,0.0
512,,,1,0,25.68010281023553,-100.30553315544435,0,63.738330742448184,,,
513,36.0,274.6074608259154,0,0,25.670241469319325,-100.31664783839236,0,76.30969415530502,25.66812734188362,-100.31515976960493,0.0
515,269.0,167.94354103106315,0,0,25.668465134734696,-100.301314728231,0,106.27247868420704,25.667300097324038,-100.30246602949777,0.0
516,,,1,0,25.68439225601653,-100.27995299194436,0,65.65398993539291,,,
517,,,1,0,25.688193755027314,-100.27620252595348,0,94.74312682073742,,,
518,1206.0,357.34278384451693,0,0,25.67931367125366,-100.30658835132016,0,64.9628854532678,25.676698099211094,-100.30694460989564,0.0
522,,,1,0,25.694961338152602,-100.27820449601093,0,62.633313395330454,,,
532,,,1,0,25.684401130243064,-100.28091112705091,0,82.29312372908991,,,
541,,,1,0,25.67289975772455,-100.29977221595942,0,136.24931179501405,,,
546,46.0,213.06467026351322,0,0,25.681348795377083,-100.29489476427324,0,37.47312492644265,25.67962320476729,-100.29391986024814,0.0
551,,,1,0,25.69416667055219,-100.294794866803,0,74.97376397594918,,,
552,48.0,312.5268212859862,0,0,25.671922210562958,-100.317942022136,0,58.959217239851434,25.671713787064363,-100.31550042879185,0.0
565,,,1,0,25.683305665260608,-100.28635881221504,0,167.01650648190986,,,
566,,,1,0,25.691078968676194,-100.29083697376507,0,124.64616738852969,,,
568,,,1,0,25.681755086308893,-100.27077078182465,0,229.41607649666514,,,
569,,,1,0,25.691755553451628,-100.30446059985309,0,97.39154231846764,,,
570,,,1,0,25.670529766899303,-100.32899379502905,0,167.47084470067952,,,
578,,,1,0,25.67732633078574,-100.32065923949656,0,83.47745889824124,,,
579,,,1,0,25.677705535476697,-100.32427166214693,0,191.6274188859712,,,
580,56.0,64.74922777817002,0,0,25.68557184918934,-100.31647287647495,0,52.282025318592574,25.68568957588871,-100.31742435196769,0.0
588,52.0,328.7782513724942,0,0,25.672522803686007,-100.2991817648677,0,60.465128160554436,25.6698102965615,-100.29966416990275,0.0
592,60.0,251.17180812731857,0,0,25.66465254736423,-100.30859636361915,0,83.59664435644213,25.663947521623818,-100.30772448682356,0.0
596,,,1,0,25.683281391690876,-100.29359336736191,0,39.705726598746075,,,
609,,,1,0,25.675344879494112,-100.32652346235531,0,110.09488551525949,,,
611,1988.0,350.75855871063675,0,0,25.691756919240753,-100.2846341141228,0,51.710570879467745,25.691220316671235,-100.2817025818244,0.0
