i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
1887,835.0,147.08008819417591,0,5,18.005115612955873,-92.94015904481783,5,268.29716930424877,18.0046695132665,-92.9404999056337,5.0
1890,747.0,319.7205377481112,0,5,18.013202257461607,-92.9593336787583,5,49.29269931417817,18.014266957403557,-92.95847600442134,5.0
1893,212.0,308.3324624578272,0,5,18.014924204215312,-92.94906867860948,5,86.97482451166792,18.014731601059758,-92.94725348884562,5.0
1929,204.0,252.63711737064204,0,5,18.006898415769726,-92.9373942351204,5,43.37376745300497,18.006412097902924,-92.93506120215284,5.0
1935,718.0,300.23033960585235,0,5,18.012817100235726,-92.93975528517134,5,124.70823435512584,18.012377877805196,-92.94069832188343,5.0
1950,,,1,5,18.012175307670418,-92.94760356421693,5,40.79927363307238,,,
1982,835.0,253.09037951797268,0,5,18.006400573943115,-92.93953417440619,5,55.674227338659435,18.0046695132665,-92.9404999056337,5.0
1985,,,1,5,18.007541215521137,-92.94105037839662,5,15.41740029991411,,,
2004,918.0,135.64742994502998,0,5,18.012107244039946,-92.95271981167762,5,13.028556777453964,18.012320110939108,-92.95139500455784,5.0
2011,918.0,201.39019872189903,0,5,18.013963303561955,-92.95151800323181,5,356.6941949150053,18.012320110939108,-92.95139500455784,5.0
